year;indicator;perspective;group;country;amount;unit;population;region;ocde
2008;Climate Change (Short-Term);Domestic production;CO2;Tanzania;3.99773;Million tonnes CO2 eq.;107.2195949;Africa;no
2008;Climate Change (Short-Term);Domestic production;N2O;Tanzania;5.3262;Million tonnes CO2 eq.;107.2195949;Africa;no
2009;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;19.23934;Million tonnes CO2 eq.;107.2195949;Africa;no
2009;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;9.01234;Million tonnes CO2 eq.;107.2195949;Africa;no
2009;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.05264;Million tonnes CO2 eq.;107.2195949;Africa;no
2009;Climate Change (Short-Term);Domestic production;CH4;Tanzania;27.37164;Million tonnes CO2 eq.;107.2195949;Africa;no
2009;Climate Change (Short-Term);Domestic production;CO2;Tanzania;3.93321;Million tonnes CO2 eq.;107.2195949;Africa;no
2009;Climate Change (Short-Term);Domestic production;N2O;Tanzania;5.43912;Million tonnes CO2 eq.;107.2195949;Africa;no
2010;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;19.96807;Million tonnes CO2 eq.;107.2195949;Africa;no
2010;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;10.00315;Million tonnes CO2 eq.;107.2195949;Africa;no
2010;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.10744;Million tonnes CO2 eq.;107.2195949;Africa;no
2010;Climate Change (Short-Term);Domestic production;CH4;Tanzania;29.01631;Million tonnes CO2 eq.;107.2195949;Africa;no
2010;Climate Change (Short-Term);Domestic production;CO2;Tanzania;4.65812;Million tonnes CO2 eq.;107.2195949;Africa;no
2010;Climate Change (Short-Term);Domestic production;N2O;Tanzania;5.57215;Million tonnes CO2 eq.;107.2195949;Africa;no
2011;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;21.10712;Million tonnes CO2 eq.;107.2195949;Africa;no
2011;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;12.79164;Million tonnes CO2 eq.;107.2195949;Africa;no
2011;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.36124;Million tonnes CO2 eq.;107.2195949;Africa;no
2011;Climate Change (Short-Term);Domestic production;CH4;Tanzania;30.68944;Million tonnes CO2 eq.;107.2195949;Africa;no
2011;Climate Change (Short-Term);Domestic production;CO2;Tanzania;6.15822;Million tonnes CO2 eq.;107.2195949;Africa;no
2011;Climate Change (Short-Term);Domestic production;N2O;Tanzania;6.08041;Million tonnes CO2 eq.;107.2195949;Africa;no
2012;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;21.49416;Million tonnes CO2 eq.;107.2195949;Africa;no
2012;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;13.42695;Million tonnes CO2 eq.;107.2195949;Africa;no
2012;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.47301;Million tonnes CO2 eq.;107.2195949;Africa;no
2012;Climate Change (Short-Term);Domestic production;CH4;Tanzania;31.08012;Million tonnes CO2 eq.;107.2195949;Africa;no
2012;Climate Change (Short-Term);Domestic production;CO2;Tanzania;7.43633;Million tonnes CO2 eq.;107.2195949;Africa;no
2012;Climate Change (Short-Term);Domestic production;N2O;Tanzania;6.42029;Million tonnes CO2 eq.;107.2195949;Africa;no
2013;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;22.71767;Million tonnes CO2 eq.;107.2195949;Africa;no
2013;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;14.3348;Million tonnes CO2 eq.;107.2195949;Africa;no
2013;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.75466;Million tonnes CO2 eq.;107.2195949;Africa;no
2013;Climate Change (Short-Term);Domestic production;CH4;Tanzania;32.83177;Million tonnes CO2 eq.;107.2195949;Africa;no
2013;Climate Change (Short-Term);Domestic production;CO2;Tanzania;7.87997;Million tonnes CO2 eq.;107.2195949;Africa;no
2013;Climate Change (Short-Term);Domestic production;N2O;Tanzania;6.827;Million tonnes CO2 eq.;107.2195949;Africa;no
2014;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;23.98104;Million tonnes CO2 eq.;107.2195949;Africa;no
2014;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;14.60882;Million tonnes CO2 eq.;107.2195949;Africa;no
2014;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;4.00787;Million tonnes CO2 eq.;107.2195949;Africa;no
2014;Climate Change (Short-Term);Domestic production;CH4;Tanzania;34.18027;Million tonnes CO2 eq.;107.2195949;Africa;no
2014;Climate Change (Short-Term);Domestic production;CO2;Tanzania;8.14089;Million tonnes CO2 eq.;107.2195949;Africa;no
2014;Climate Change (Short-Term);Domestic production;N2O;Tanzania;7.08704;Million tonnes CO2 eq.;107.2195949;Africa;no
2015;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;24.4676;Million tonnes CO2 eq.;107.2195949;Africa;no
2015;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;14.64631;Million tonnes CO2 eq.;107.2195949;Africa;no
2015;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.95342;Million tonnes CO2 eq.;107.2195949;Africa;no
2015;Climate Change (Short-Term);Domestic production;CH4;Tanzania;35.61169;Million tonnes CO2 eq.;107.2195949;Africa;no
2015;Climate Change (Short-Term);Domestic production;CO2;Tanzania;9.02735;Million tonnes CO2 eq.;107.2195949;Africa;no
2015;Climate Change (Short-Term);Domestic production;N2O;Tanzania;7.22846;Million tonnes CO2 eq.;107.2195949;Africa;no
2016;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;24.23557;Million tonnes CO2 eq.;107.2195949;Africa;no
2016;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;12.73464;Million tonnes CO2 eq.;107.2195949;Africa;no
2016;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.94731;Million tonnes CO2 eq.;107.2195949;Africa;no
2016;Climate Change (Short-Term);Domestic production;CH4;Tanzania;35.61154;Million tonnes CO2 eq.;107.2195949;Africa;no
2016;Climate Change (Short-Term);Domestic production;CO2;Tanzania;8.28593;Million tonnes CO2 eq.;107.2195949;Africa;no
2016;Climate Change (Short-Term);Domestic production;N2O;Tanzania;7.22918;Million tonnes CO2 eq.;107.2195949;Africa;no
2017;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;23.97609;Million tonnes CO2 eq.;107.2195949;Africa;no
2017;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;12.57368;Million tonnes CO2 eq.;107.2195949;Africa;no
2017;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.94322;Million tonnes CO2 eq.;107.2195949;Africa;no
2017;Climate Change (Short-Term);Domestic production;CH4;Tanzania;35.6162;Million tonnes CO2 eq.;107.2195949;Africa;no
2017;Climate Change (Short-Term);Domestic production;CO2;Tanzania;8.75301;Million tonnes CO2 eq.;107.2195949;Africa;no
2017;Climate Change (Short-Term);Domestic production;N2O;Tanzania;7.2305;Million tonnes CO2 eq.;107.2195949;Africa;no
2018;Climate Change (Short-Term);Consumption footprint;CH4;Tanzania;22.63989;Million tonnes CO2 eq.;107.2195949;Africa;no
2018;Climate Change (Short-Term);Consumption footprint;CO2;Tanzania;13.16436;Million tonnes CO2 eq.;107.2195949;Africa;no
2018;Climate Change (Short-Term);Consumption footprint;N2O;Tanzania;3.74523;Million tonnes CO2 eq.;107.2195949;Africa;no
2018;Climate Change (Short-Term);Domestic production;CH4;Tanzania;35.6147;Million tonnes CO2 eq.;107.2195949;Africa;no
2018;Climate Change (Short-Term);Domestic production;CO2;Tanzania;9.01848;Million tonnes CO2 eq.;107.2195949;Africa;no
2018;Climate Change (Short-Term);Domestic production;N2O;Tanzania;7.2311;Million tonnes CO2 eq.;107.2195949;Africa;no
1990;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;151.12981;Million tonnes CO2 eq.;147.228788;East Asia;no
1990;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;102.46606;Million tonnes CO2 eq.;147.228788;East Asia;no
1990;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;11.78185;Million tonnes CO2 eq.;147.228788;East Asia;no
1990;Climate Change (Short-Term);Domestic production;CH4;Thailand;129.24548;Million tonnes CO2 eq.;147.228788;East Asia;no
1990;Climate Change (Short-Term);Domestic production;CO2;Thailand;84.91504;Million tonnes CO2 eq.;147.228788;East Asia;no
1990;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.67194;Million tonnes CO2 eq.;147.228788;East Asia;no
1991;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;150.902;Million tonnes CO2 eq.;147.228788;East Asia;no
1991;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;109.13855;Million tonnes CO2 eq.;147.228788;East Asia;no
1991;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;11.34793;Million tonnes CO2 eq.;147.228788;East Asia;no
1991;Climate Change (Short-Term);Domestic production;CH4;Thailand;134.44741;Million tonnes CO2 eq.;147.228788;East Asia;no
1991;Climate Change (Short-Term);Domestic production;CO2;Thailand;94.82045;Million tonnes CO2 eq.;147.228788;East Asia;no
1991;Climate Change (Short-Term);Domestic production;N2O;Thailand;14.16331;Million tonnes CO2 eq.;147.228788;East Asia;no
1992;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;172.33014;Million tonnes CO2 eq.;147.228788;East Asia;no
1992;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;115.98674;Million tonnes CO2 eq.;147.228788;East Asia;no
1992;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;11.8547;Million tonnes CO2 eq.;147.228788;East Asia;no
1992;Climate Change (Short-Term);Domestic production;CH4;Thailand;135.00916;Million tonnes CO2 eq.;147.228788;East Asia;no
1992;Climate Change (Short-Term);Domestic production;CO2;Thailand;104.07611;Million tonnes CO2 eq.;147.228788;East Asia;no
1992;Climate Change (Short-Term);Domestic production;N2O;Thailand;14.93371;Million tonnes CO2 eq.;147.228788;East Asia;no
1993;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;100.04258;Million tonnes CO2 eq.;147.228788;East Asia;no
1993;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;129.6788;Million tonnes CO2 eq.;147.228788;East Asia;no
1993;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;12.24406;Million tonnes CO2 eq.;147.228788;East Asia;no
1993;Climate Change (Short-Term);Domestic production;CH4;Thailand;132.5353;Million tonnes CO2 eq.;147.228788;East Asia;no
1993;Climate Change (Short-Term);Domestic production;CO2;Thailand;119.66499;Million tonnes CO2 eq.;147.228788;East Asia;no
1993;Climate Change (Short-Term);Domestic production;N2O;Thailand;15.87666;Million tonnes CO2 eq.;147.228788;East Asia;no
1994;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;100.02935;Million tonnes CO2 eq.;147.228788;East Asia;no
1994;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;139.41812;Million tonnes CO2 eq.;147.228788;East Asia;no
1994;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;12.84242;Million tonnes CO2 eq.;147.228788;East Asia;no
1994;Climate Change (Short-Term);Domestic production;CH4;Thailand;132.49742;Million tonnes CO2 eq.;147.228788;East Asia;no
1994;Climate Change (Short-Term);Domestic production;CO2;Thailand;134.74392;Million tonnes CO2 eq.;147.228788;East Asia;no
1994;Climate Change (Short-Term);Domestic production;N2O;Thailand;15.8258;Million tonnes CO2 eq.;147.228788;East Asia;no
1995;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;99.878;Million tonnes CO2 eq.;147.228788;East Asia;no
1995;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;154.28861;Million tonnes CO2 eq.;147.228788;East Asia;no
1995;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;12.56033;Million tonnes CO2 eq.;147.228788;East Asia;no
1995;Climate Change (Short-Term);Domestic production;CH4;Thailand;129.35884;Million tonnes CO2 eq.;147.228788;East Asia;no
1995;Climate Change (Short-Term);Domestic production;CO2;Thailand;153.44264;Million tonnes CO2 eq.;147.228788;East Asia;no
1995;Climate Change (Short-Term);Domestic production;N2O;Thailand;15.36207;Million tonnes CO2 eq.;147.228788;East Asia;no
1996;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;101.89958;Million tonnes CO2 eq.;147.228788;East Asia;no
1996;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;174.69962;Million tonnes CO2 eq.;147.228788;East Asia;no
1996;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;13.34814;Million tonnes CO2 eq.;147.228788;East Asia;no
1996;Climate Change (Short-Term);Domestic production;CH4;Thailand;128.297;Million tonnes CO2 eq.;147.228788;East Asia;no
1996;Climate Change (Short-Term);Domestic production;CO2;Thailand;172.43345;Million tonnes CO2 eq.;147.228788;East Asia;no
1996;Climate Change (Short-Term);Domestic production;N2O;Thailand;15.37877;Million tonnes CO2 eq.;147.228788;East Asia;no
1997;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;97.87671;Million tonnes CO2 eq.;147.228788;East Asia;no
1997;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;146.12935;Million tonnes CO2 eq.;147.228788;East Asia;no
1997;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;11.24483;Million tonnes CO2 eq.;147.228788;East Asia;no
1997;Climate Change (Short-Term);Domestic production;CH4;Thailand;131.61158;Million tonnes CO2 eq.;147.228788;East Asia;no
1997;Climate Change (Short-Term);Domestic production;CO2;Thailand;173.36837;Million tonnes CO2 eq.;147.228788;East Asia;no
1997;Climate Change (Short-Term);Domestic production;N2O;Thailand;14.53708;Million tonnes CO2 eq.;147.228788;East Asia;no
1998;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;80.59097;Million tonnes CO2 eq.;147.228788;East Asia;no
1998;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;114.00014;Million tonnes CO2 eq.;147.228788;East Asia;no
1998;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;9.02678;Million tonnes CO2 eq.;147.228788;East Asia;no
1998;Climate Change (Short-Term);Domestic production;CH4;Thailand;125.56487;Million tonnes CO2 eq.;147.228788;East Asia;no
1998;Climate Change (Short-Term);Domestic production;CO2;Thailand;151.99638;Million tonnes CO2 eq.;147.228788;East Asia;no
1998;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.86362;Million tonnes CO2 eq.;147.228788;East Asia;no
1999;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;91.80026;Million tonnes CO2 eq.;147.228788;East Asia;no
1999;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;123.81155;Million tonnes CO2 eq.;147.228788;East Asia;no
1999;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;9.55794;Million tonnes CO2 eq.;147.228788;East Asia;no
1999;Climate Change (Short-Term);Domestic production;CH4;Thailand;127.54761;Million tonnes CO2 eq.;147.228788;East Asia;no
1999;Climate Change (Short-Term);Domestic production;CO2;Thailand;158.21256;Million tonnes CO2 eq.;147.228788;East Asia;no
1999;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.9779;Million tonnes CO2 eq.;147.228788;East Asia;no
2000;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;160.37564;Million tonnes CO2 eq.;147.228788;East Asia;no
2000;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;129.95916;Million tonnes CO2 eq.;147.228788;East Asia;no
2000;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;9.72317;Million tonnes CO2 eq.;147.228788;East Asia;no
2000;Climate Change (Short-Term);Domestic production;CH4;Thailand;126.22282;Million tonnes CO2 eq.;147.228788;East Asia;no
2000;Climate Change (Short-Term);Domestic production;CO2;Thailand;158.47462;Million tonnes CO2 eq.;147.228788;East Asia;no
2000;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.16013;Million tonnes CO2 eq.;147.228788;East Asia;no
2001;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;99.49164;Million tonnes CO2 eq.;147.228788;East Asia;no
2001;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;134.46959;Million tonnes CO2 eq.;147.228788;East Asia;no
2001;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;9.73011;Million tonnes CO2 eq.;147.228788;East Asia;no
2001;Climate Change (Short-Term);Domestic production;CH4;Thailand;128.37154;Million tonnes CO2 eq.;147.228788;East Asia;no
2001;Climate Change (Short-Term);Domestic production;CO2;Thailand;166.7012;Million tonnes CO2 eq.;147.228788;East Asia;no
2001;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.4154;Million tonnes CO2 eq.;147.228788;East Asia;no
2002;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;99.24731;Million tonnes CO2 eq.;147.228788;East Asia;no
2002;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;147.84367;Million tonnes CO2 eq.;147.228788;East Asia;no
2002;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;10.07093;Million tonnes CO2 eq.;147.228788;East Asia;no
2002;Climate Change (Short-Term);Domestic production;CH4;Thailand;126.75127;Million tonnes CO2 eq.;147.228788;East Asia;no
2002;Climate Change (Short-Term);Domestic production;CO2;Thailand;177.1753;Million tonnes CO2 eq.;147.228788;East Asia;no
2002;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.52838;Million tonnes CO2 eq.;147.228788;East Asia;no
2003;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;98.73037;Million tonnes CO2 eq.;147.228788;East Asia;no
2003;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;157.45678;Million tonnes CO2 eq.;147.228788;East Asia;no
2003;Climate Change (Short-Term);Consumption footprint;N2O;Thailand;10.41302;Million tonnes CO2 eq.;147.228788;East Asia;no
2003;Climate Change (Short-Term);Domestic production;CH4;Thailand;132.81453;Million tonnes CO2 eq.;147.228788;East Asia;no
2003;Climate Change (Short-Term);Domestic production;CO2;Thailand;184.79067;Million tonnes CO2 eq.;147.228788;East Asia;no
2003;Climate Change (Short-Term);Domestic production;N2O;Thailand;13.98445;Million tonnes CO2 eq.;147.228788;East Asia;no
2004;Climate Change (Short-Term);Consumption footprint;CH4;Thailand;100.40608;Million tonnes CO2 eq.;147.228788;East Asia;no
2004;Climate Change (Short-Term);Consumption footprint;CO2;Thailand;169.27732;Million tonnes CO2 eq.;147.228788;East Asia;no
